MatchDate,HomeTeam,AwayTeam,FTHome,FTAway,OddHome,OddDraw,OddAway,Over25,Under25,HomeShots,AwayShots,HomeTarget,AwayTarget,HomeCorners,AwayCorners
2009-08-16,Benfica,Maritimo,1.0,1.0,1.44,4.0,8.0,2.01,1.74,,,,,,
2009-08-16,Leiria,Rio Ave,1.0,1.0,2.2,3.2,3.4,2.34,1.54,,,,,,
2009-08-16,Naval,Olhanense,0.0,0.0,2.1,3.25,3.6,2.37,1.54,,,,,,
2009-08-16,Pacos Ferreira,Porto,1.0,1.0,8.0,4.0,1.44,1.99,1.75,,,,,,
2009-08-17,Setubal,Guimaraes,0.0,0.0,3.0,3.0,2.5,2.33,1.54,,,,,,
2009-08-21,Olhanense,Leiria,0.0,0.0,2.15,3.1,3.6,2.33,1.54,,,,,,
2009-08-22,Academica,Pacos Ferreira,1.0,1.0,2.3,3.1,3.0,2.33,1.56,,,,,,
2009-08-22,Sp Lisbon,Sp Braga,1.0,2.0,1.67,3.4,4.75,2.26,1.59,,,,,,
2009-08-23,Guimaraes,Benfica,0.0,1.0,3.6,3.25,1.85,2.22,1.6,,,,,,
2009-08-23,Maritimo,Leixoes,1.0,0.0,1.83,3.3,4.33,2.32,1.55,,,,,,
2009-08-23,Porto,Nacional,3.0,0.0,1.36,4.33,7.5,1.98,1.76,,,,,,
2009-08-23,Rio Ave,Setubal,1.0,0.0,2.1,3.1,3.4,2.38,1.53,,,,,,
2009-08-24,Belenenses,Naval,2.0,0.0,1.95,3.1,3.8,2.31,1.55,,,,,,
2009-08-29,Naval,Porto,1.0,3.0,8.0,4.0,1.44,2.11,1.67,,,,,,
2009-08-29,Pacos Ferreira,Guimaraes,0.0,0.0,2.63,3.0,2.88,2.42,1.51,,,,,,
2009-08-30,Academica,Sp Lisbon,0.0,2.0,6.0,3.4,1.67,2.33,1.55,,,,,,
2009-08-30,Leiria,Maritimo,0.0,0.0,2.75,3.0,2.7,2.4,1.52,,,,,,
2009-08-30,Leixoes,Rio Ave,0.0,0.0,2.2,3.2,3.4,2.41,1.51,,,,,,
2009-08-30,Sp Braga,Belenenses,3.0,1.0,1.5,3.75,7.5,2.27,1.58,,,,,,
2009-08-31,Benfica,Setubal,8.0,1.0,1.22,5.5,15.0,1.71,2.05,,,,,,
2009-08-31,Nacional,Olhanense,1.0,1.0,1.75,3.5,5.0,2.22,1.59,,,,,,
2009-09-11,Guimaraes,Naval,3.0,0.0,1.67,3.5,5.75,2.43,1.51,,,,,,
2009-09-12,Porto,Leixoes,4.0,1.0,1.22,6.0,13.0,1.87,1.86,,,,,,
2009-09-12,Rio Ave,Nacional,2.0,0.0,2.8,2.88,2.8,2.5,1.48,,,,,,
2009-09-13,Belenenses,Benfica,0.0,4.0,7.0,4.0,1.5,2.03,1.72,,,,,,
2009-09-13,Maritimo,Sp Braga,1.0,2.0,2.9,2.9,2.7,2.38,1.5,,,,,,
2009-09-13,Olhanense,Academica,2.0,1.0,2.3,3.0,3.4,2.55,1.46,,,,,,
2009-09-13,Setubal,Leiria,0.0,4.0,2.8,2.88,2.8,2.43,1.5,,,,,,
2009-09-13,Sp Lisbon,Pacos Ferreira,1.0,0.0,1.29,5.25,11.0,2.06,1.7,,,,,,
2009-09-18,Leixoes,Guimaraes,3.0,1.0,2.8,3.1,2.6,2.48,1.49,,,,,,
2009-09-19,Pacos Ferreira,Rio Ave,1.0,1.0,2.1,3.2,3.25,2.4,1.52,,,,,,
2009-09-19,Sp Braga,Porto,1.0,0.0,3.3,3.2,2.1,2.23,1.59,,,,,,
2009-09-20,Academica,Belenenses,1.0,1.0,2.1,3.1,3.4,2.42,1.51,,,,,,
2009-09-20,Leiria,Benfica,1.0,2.0,7.0,4.0,1.4,1.86,1.87,,,,,,
2009-09-20,Nacional,Maritimo,2.0,1.0,2.38,3.0,3.0,2.51,1.49,,,,,,
2009-09-20,Naval,Setubal,0.0,1.0,1.8,3.2,4.33,2.42,1.52,,,,,,
2009-09-21,Sp Lisbon,Olhanense,3.0,2.0,1.25,5.0,11.0,1.95,1.79,,,,,,
2009-09-25,Olhanense,Sp Braga,0.0,1.0,4.2,3.25,1.91,2.26,1.58,,,,,,
2009-09-26,Benfica,Leixoes,5.0,0.0,1.25,5.0,11.0,1.73,2.01,,,,,,
2009-09-26,Maritimo,Naval,1.0,2.0,1.62,3.4,5.5,2.35,1.54,,,,,,
2009-09-26,Porto,Sp Lisbon,1.0,0.0,1.83,3.25,4.2,2.17,1.62,,,,,,
2009-09-26,Rio Ave,Academica,0.0,0.0,1.91,3.1,4.0,2.52,1.47,,,,,,
2009-09-26,Setubal,Pacos Ferreira,0.0,1.0,2.5,3.0,2.8,2.36,1.53,,,,,,
2009-09-28,Guimaraes,Leiria,2.0,2.0,1.75,3.2,4.75,2.36,1.53,,,,,,
2009-10-02,Academica,Maritimo,2.0,4.0,2.5,3.0,3.0,2.51,1.46,,,,,,
2009-10-03,Naval,Rio Ave,3.0,2.0,2.5,3.0,3.0,2.54,1.45,,,,,,
2009-10-03,Sp Braga,Setubal,2.0,0.0,1.3,5.0,10.0,1.86,1.87,,,,,,
2009-10-04,Leixoes,Leiria,3.0,2.0,2.0,3.0,3.75,2.3,1.54,,,,,,
2009-10-04,Olhanense,Porto,0.0,3.0,7.0,3.8,1.44,2.09,1.68,,,,,,
2009-10-04,Sp Lisbon,Belenenses,0.0,0.0,1.3,4.5,8.5,1.87,1.86,,,,,,
2009-10-05,Nacional,Guimaraes,2.0,0.0,2.25,3.0,3.1,2.34,1.52,,,,,,
2009-10-05,Pacos Ferreira,Benfica,1.0,3.0,7.0,3.7,1.44,1.81,1.92,,,,,,
2009-10-12,Belenenses,Nacional,0.0,1.0,2.5,3.0,2.8,2.33,1.55,,,,,,
2009-10-23,Belenenses,Olhanense,0.0,0.0,2.25,3.0,3.5,2.41,1.51,,,,,,
2009-10-24,Leiria,Naval,2.0,0.0,2.0,3.2,4.0,2.32,1.55,,,,,,
2009-10-24,Rio Ave,Sp Braga,1.0,1.0,4.75,3.3,1.83,2.35,1.53,,,,,,
2009-10-25,Maritimo,Pacos Ferreira,3.0,1.0,1.8,3.4,4.75,2.25,1.57,,,,,,
2009-10-25,Porto,Academica,3.0,2.0,1.17,6.5,17.0,1.72,2.02,,,,,,
2009-10-25,Setubal,Leixoes,1.0,0.0,2.75,3.0,2.7,2.35,1.53,,,,,,
2009-10-26,Benfica,Nacional,6.0,1.0,1.25,5.5,12.0,1.68,2.07,,,,,,
2009-10-27,Guimaraes,Sp Lisbon,1.0,1.0,4.2,3.3,1.91,2.14,1.63,,,,,,
2009-10-30,Porto,Belenenses,1.0,1.0,1.17,6.75,14.0,1.62,2.18,,,,,,
2009-10-31,Naval,Leixoes,1.0,0.0,2.1,3.25,3.25,2.23,1.59,,,,,,
2009-10-31,Sp Braga,Benfica,2.0,0.0,3.25,3.25,2.1,1.9,1.83,,,,,,
2009-11-01,Nacional,Setubal,2.0,1.0,1.5,3.5,7.0,2.12,1.65,,,,,,
2009-11-01,Olhanense,Rio Ave,0.0,1.0,2.35,3.0,3.0,2.35,1.54,,,,,,
2009-11-01,Pacos Ferreira,Leiria,0.0,1.0,2.1,3.25,3.25,2.31,1.55,,,,,,
2009-11-01,Sp Lisbon,Maritimo,1.0,1.0,1.36,4.0,9.0,1.87,1.86,,,,,,
2009-11-02,Academica,Guimaraes,2.0,0.0,2.5,3.0,2.75,2.38,1.53,,,,,,
2009-11-06,Belenenses,Pacos Ferreira,0.0,3.0,2.3,3.1,3.3,2.34,1.53,,,,,,
2009-11-07,Guimaraes,Sp Braga,1.0,0.0,3.4,3.1,2.25,2.4,1.5,,,,,,
2009-11-07,Setubal,Olhanense,0.0,0.0,2.5,3.0,3.0,2.4,1.5,,,,,,
2009-11-08,Leiria,Academica,1.0,1.0,1.91,3.3,4.2,2.25,1.57,,,,,,
2009-11-08,Leixoes,Nacional,2.0,4.0,2.75,3.0,2.75,2.24,1.57,,,,,,
2009-11-08,Maritimo,Porto,1.0,0.0,4.75,3.5,1.75,2.01,1.74,,,,,,
2009-11-08,Rio Ave,Sp Lisbon,2.0,2.0,4.0,3.25,2.0,2.3,1.54,,,,,,
2009-11-09,Benfica,Naval,1.0,0.0,1.17,6.5,17.0,1.54,2.33,,,,,,
2009-11-27,Olhanense,Guimaraes,0.0,2.0,2.63,3.0,2.63,2.45,1.51,,,,,,
2009-11-28,Sp Lisbon,Benfica,0.0,0.0,2.9,3.2,2.3,2.07,1.7,,,,,,
2009-11-29,Academica,Setubal,3.0,0.0,1.91,3.2,4.0,2.44,1.5,,,,,,
2009-11-29,Belenenses,Maritimo,2.0,2.0,2.8,3.0,2.5,2.42,1.51,,,,,,
2009-11-29,Nacional,Naval,1.0,1.0,1.6,3.5,5.5,2.18,1.62,,,,,,
2009-11-29,Pacos Ferreira,Leixoes,1.0,1.0,2.0,3.1,3.75,2.36,1.53,,,,,,
2009-11-29,Porto,Rio Ave,2.0,1.0,1.25,5.0,11.0,1.91,1.83,,,,,,
2009-11-30,Sp Braga,Leiria,2.0,0.0,1.44,3.8,7.5,2.21,1.6,,,,,,
2009-12-04,Guimaraes,Porto,1.0,4.0,4.5,3.3,1.85,2.28,1.56,,,,,,
2009-12-05,Leixoes,Sp Braga,1.0,1.0,4.2,3.3,1.8,2.37,1.52,,,,,,
2009-12-05,Naval,Pacos Ferreira,1.0,0.0,2.25,3.0,3.2,2.38,1.52,,,,,,
2009-12-05,Rio Ave,Belenenses,0.0,0.0,1.8,3.3,4.2,2.49,1.48,,,,,,
2009-12-06,Benfica,Academica,4.0,0.0,1.2,6.0,11.0,1.67,2.09,,,,,,
2009-12-06,Maritimo,Olhanense,5.0,2.0,1.57,3.6,5.5,2.29,1.55,,,,,,
2009-12-07,Leiria,Nacional,1.0,2.0,2.5,3.0,2.75,2.32,1.54,,,,,,
2009-12-07,Setubal,Sp Lisbon,0.0,2.0,5.0,3.5,1.65,2.24,1.57,,,,,,
2009-12-11,Pacos Ferreira,Nacional,2.0,1.0,2.75,3.0,2.75,2.21,1.59,,,,,,
2009-12-12,Olhanense,Benfica,2.0,2.0,8.5,4.33,1.4,1.84,1.9,,,,,,
2009-12-12,Sp Lisbon,Leiria,0.0,1.0,1.44,4.0,8.0,2.1,1.67,,,,,,
2009-12-13,Academica,Leixoes,2.0,0.0,1.83,3.3,4.75,2.37,1.52,,,,,,
2009-12-13,Maritimo,Rio Ave,0.0,1.0,1.75,3.4,5.0,2.2,1.59,,,,,,
2009-12-13,Porto,Setubal,2.0,0.0,1.13,7.5,21.0,1.57,2.25,,,,,,
2009-12-13,Sp Braga,Naval,0.0,0.0,1.33,4.5,11.0,2.11,1.67,,,,,,
2009-12-14,Belenenses,Guimaraes,0.0,1.0,3.2,3.0,2.4,2.38,1.52,,,,,,
2009-12-18,Pacos Ferreira,Sp Braga,0.0,1.0,4.2,3.3,1.91,2.4,1.52,,,,,,
2009-12-19,Guimaraes,Rio Ave,1.0,0.0,1.83,3.3,4.75,2.4,1.51,,,,,,
2009-12-19,Naval,Sp Lisbon,0.0,1.0,4.5,3.4,1.83,2.31,1.55,,,,,,
2009-12-20,Benfica,Porto,1.0,0.0,2.3,3.2,3.2,2.14,1.63,,,,,,
2009-12-20,Leiria,Belenenses,1.0,0.0,1.95,3.2,4.2,2.41,1.51,,,,,,
2009-12-20,Nacional,Academica,4.0,3.0,1.91,3.3,4.2,2.16,1.63,,,,,,
2009-12-20,Setubal,Maritimo,3.0,2.0,4.5,3.4,1.83,2.18,1.61,,,,,,
2009-12-21,Leixoes,Olhanense,2.0,2.0,2.3,3.1,3.3,2.29,1.56,,,,,,
2010-01-08,Sp Braga,Nacional,2.0,0.0,1.7,3.4,5.5,2.25,1.57,,,,,,
2010-01-09,Maritimo,Guimaraes,0.0,1.0,2.25,3.1,3.1,2.35,1.53,,,,,,
2010-01-09,Rio Ave,Benfica,0.0,1.0,5.5,3.5,1.62,2.09,1.67,,,,,,
2010-01-09,Sp Lisbon,Leixoes,1.0,0.0,1.33,4.33,9.0,2.0,1.74,,,,,,
2010-01-10,Academica,Naval,2.0,0.0,1.95,3.1,3.75,2.33,1.54,,,,,,
2010-01-10,Olhanense,Pacos Ferreira,1.0,1.0,2.38,3.1,2.88,2.37,1.52,,,,,,
2010-01-10,Porto,Leiria,3.0,2.0,1.25,5.25,10.0,1.83,1.91,,,,,,
2010-01-11,Belenenses,Setubal,0.0,0.0,2.05,3.1,3.5,2.36,1.53,,,,,,
2010-01-16,Guimaraes,Setubal,2.0,2.0,1.53,3.7,7.0,2.26,1.57,,,,,,
2010-01-16,Olhanense,Naval,1.0,0.0,2.3,3.1,3.2,2.41,1.5,,,,,,
2010-01-16,Porto,Pacos Ferreira,1.0,1.0,1.25,5.5,12.0,1.76,1.98,,,,,,
2010-01-16,Sp Lisbon,Nacional,3.0,2.0,1.53,3.7,7.0,2.01,1.73,,,,,,
2010-01-17,Academica,Sp Braga,0.0,2.0,4.2,3.2,1.95,2.31,1.55,,,,,,
2010-01-17,Belenenses,Leixoes,1.0,3.0,2.3,3.1,3.2,2.5,1.48,,,,,,
2010-01-17,Maritimo,Benfica,0.0,5.0,5.0,3.6,1.7,1.93,1.8,,,,,,
2010-01-17,Rio Ave,Leiria,0.0,2.0,2.2,3.1,3.5,2.51,1.47,,,,,,
2010-01-29,Sp Braga,Sp Lisbon,1.0,0.0,2.4,3.0,3.2,2.57,1.45,,,,,,
2010-01-30,Benfica,Guimaraes,3.0,1.0,1.33,4.75,10.0,1.83,1.91,,,,,,
2010-01-30,Leiria,Olhanense,2.0,0.0,1.91,3.3,4.2,2.44,1.5,,,,,,
2010-01-30,Nacional,Porto,0.0,4.0,4.5,3.4,1.83,2.09,1.66,,,,,,
2010-01-30,Naval,Belenenses,1.0,0.0,2.25,3.0,3.5,2.55,1.45,,,,,,
2010-01-31,Pacos Ferreira,Academica,2.0,1.0,2.38,3.0,3.25,2.47,1.49,,,,,,
2010-01-31,Setubal,Rio Ave,2.0,2.0,2.5,3.0,3.0,2.52,1.46,,,,,,
2010-02-01,Leixoes,Maritimo,1.0,2.0,2.6,3.0,2.88,2.43,1.5,,,,,,
2010-02-03,Benfica,Leiria,3.0,0.0,1.25,5.25,13.0,1.67,2.08,,,,,,
2010-02-06,Setubal,Benfica,1.0,1.0,10.0,4.75,1.33,1.77,1.97,,,,,,
2010-02-06,Sp Lisbon,Academica,1.0,2.0,1.4,4.33,8.0,1.97,1.77,,,,,,
2010-02-07,Guimaraes,Pacos Ferreira,1.0,2.0,1.85,3.2,4.2,2.36,1.53,,,,,,
2010-02-07,Maritimo,Leiria,1.0,0.0,2.1,3.1,3.4,2.18,1.61,,,,,,
2010-02-07,Olhanense,Nacional,1.0,0.0,2.63,3.0,2.63,2.21,1.59,,,,,,
2010-02-07,Porto,Naval,3.0,0.0,1.2,6.0,11.0,1.69,2.07,,,,,,
2010-02-07,Rio Ave,Leixoes,2.0,0.0,1.95,3.2,3.75,2.53,1.46,,,,,,
2010-02-08,Belenenses,Sp Braga,1.0,3.0,5.5,3.5,1.6,2.34,1.54,,,,,,
2010-02-12,Pacos Ferreira,Sp Lisbon,0.0,0.0,4.0,3.2,2.0,2.43,1.5,,,,,,
2010-02-13,Benfica,Belenenses,1.0,0.0,1.17,6.5,17.0,1.61,2.17,,,,,,
2010-02-13,Leixoes,Porto,0.0,0.0,7.0,4.33,1.44,1.92,1.82,,,,,,
2010-02-14,Academica,Olhanense,1.0,1.0,1.83,3.3,4.75,2.37,1.52,,,,,,
2010-02-14,Leiria,Setubal,3.0,3.0,1.6,3.6,5.0,2.39,1.52,,,,,,
2010-02-14,Nacional,Rio Ave,1.0,1.0,2.05,3.25,3.75,2.34,1.54,,,,,,
2010-02-14,Sp Braga,Maritimo,2.0,1.0,1.53,3.8,6.5,2.06,1.71,,,,,,
2010-02-15,Naval,Guimaraes,0.0,0.0,3.0,3.0,2.5,2.5,1.47,,,,,,
2010-02-19,Maritimo,Nacional,1.0,1.0,2.2,3.3,3.3,2.08,1.69,,,,,,
2010-02-20,Guimaraes,Leixoes,2.0,0.0,1.67,3.5,5.5,2.25,1.57,,,,,,
2010-02-20,Olhanense,Sp Lisbon,0.0,0.0,4.5,3.4,1.83,2.41,1.51,,,,,,
2010-02-21,Porto,Sp Braga,5.0,1.0,1.83,3.2,4.33,2.33,1.54,,,,,,
2010-02-21,Rio Ave,Pacos Ferreira,1.0,2.0,2.3,3.1,3.3,2.51,1.47,,,,,,
2010-02-21,Setubal,Naval,0.0,1.0,2.3,3.1,3.3,2.46,1.49,,,,,,
2010-02-22,Belenenses,Academica,1.0,2.0,3.0,3.0,2.5,2.48,1.49,,,,,,
2010-02-26,Leiria,Guimaraes,0.0,1.0,2.55,3.0,2.9,2.42,1.51,,,,,,
2010-02-27,Leixoes,Benfica,0.0,4.0,9.0,4.5,1.36,1.95,1.79,,,,,,
2010-02-27,Naval,Maritimo,2.0,1.0,3.0,3.0,2.5,2.3,1.54,,,,,,
2010-02-27,Sp Braga,Olhanense,3.0,1.0,1.33,4.5,11.0,2.09,1.68,,,,,,
2010-02-28,Academica,Rio Ave,0.0,1.0,2.1,3.1,3.75,2.45,1.49,,,,,,
2010-02-28,Pacos Ferreira,Setubal,5.0,3.0,1.83,3.4,4.5,2.27,1.55,,,,,,
2010-02-28,Sp Lisbon,Porto,3.0,0.0,3.6,3.2,2.1,2.33,1.53,,,,,,
2010-03-02,Nacional,Belenenses,1.0,0.0,1.57,3.6,6.5,2.21,1.58,,,,,,
2010-03-05,Leiria,Leixoes,2.0,1.0,1.75,3.4,4.75,2.32,1.54,,,,,,
2010-03-06,Porto,Olhanense,2.0,2.0,1.2,5.5,13.0,1.7,2.05,,,,,,
2010-03-06,Rio Ave,Naval,0.0,0.0,2.05,3.1,3.5,2.58,1.45,,,,,,
2010-03-06,Setubal,Sp Braga,0.0,0.0,6.0,3.6,1.6,2.28,1.56,,,,,,
2010-03-07,Belenenses,Sp Lisbon,0.0,4.0,5.5,3.5,1.6,2.22,1.58,,,,,,
2010-03-07,Benfica,Pacos Ferreira,3.0,1.0,1.25,5.0,11.0,1.59,2.2,,,,,,
2010-03-07,Maritimo,Academica,0.0,0.0,2.05,3.1,3.5,2.25,1.57,,,,,,
2010-03-08,Guimaraes,Nacional,2.0,0.0,1.95,3.1,3.8,2.22,1.58,,,,,,
2010-03-12,Naval,Leiria,1.0,0.0,2.4,3.0,3.2,2.48,1.48,,,,,,
2010-03-13,Academica,Porto,1.0,2.0,5.5,3.5,1.67,2.09,1.67,,,,,,
2010-03-13,Sp Braga,Rio Ave,1.0,0.0,1.44,4.2,7.5,2.06,1.71,,,,,,
2010-03-14,Leixoes,Setubal,1.0,2.0,2.2,3.1,3.5,2.43,1.5,,,,,,
2010-03-14,Nacional,Benfica,0.0,1.0,6.5,3.8,1.53,1.8,1.95,,,,,,
2010-03-14,Olhanense,Belenenses,1.0,3.0,1.91,3.3,4.2,2.42,1.5,,,,,,
2010-03-14,Sp Lisbon,Guimaraes,3.0,1.0,1.57,3.75,6.0,2.14,1.63,,,,,,
2010-03-15,Pacos Ferreira,Maritimo,1.0,0.0,2.25,3.1,3.4,2.22,1.58,,,,,,
2010-03-26,Maritimo,Sp Lisbon,3.0,2.0,3.75,3.25,2.05,2.19,1.61,,,,,,
2010-03-27,Benfica,Sp Braga,1.0,0.0,1.62,3.6,6.0,2.06,1.7,,,,,,
2010-03-27,Guimaraes,Academica,1.0,0.0,1.83,3.4,4.5,2.23,1.58,,,,,,
2010-03-28,Belenenses,Porto,0.0,3.0,9.0,4.5,1.36,1.89,1.86,,,,,,
2010-03-28,Leiria,Pacos Ferreira,2.0,1.0,2.3,3.1,3.3,2.23,1.58,,,,,,
2010-03-28,Leixoes,Naval,1.0,0.0,2.3,3.0,3.4,2.44,1.49,,,,,,
2010-03-28,Rio Ave,Olhanense,1.0,5.0,2.1,3.2,3.6,2.42,1.51,,,,,,
2010-03-28,Setubal,Nacional,2.0,1.0,2.75,3.0,2.75,2.24,1.58,,,,,,
2010-04-02,Nacional,Leixoes,1.0,0.0,1.73,3.5,5.0,2.19,1.6,,,,,,
2010-04-02,Sp Braga,Guimaraes,3.0,2.0,1.65,3.6,5.5,2.32,1.54,,,,,,
2010-04-02,Sp Lisbon,Rio Ave,5.0,0.0,1.4,4.2,8.5,2.1,1.65,,,,,,
2010-04-03,Academica,Leiria,0.0,0.0,2.25,3.0,3.2,2.24,1.57,,,,,,
2010-04-03,Olhanense,Setubal,2.0,2.0,2.0,3.2,3.6,2.26,1.55,,,,,,
2010-04-03,Pacos Ferreira,Belenenses,0.0,0.0,1.62,3.4,5.5,2.18,1.61,,,,,,
2010-04-03,Porto,Maritimo,4.0,1.0,1.29,4.5,11.0,1.79,1.94,,,,,,
2010-04-05,Naval,Benfica,2.0,4.0,7.0,4.2,1.4,1.87,1.86,,,,,,
2010-04-09,Naval,Nacional,0.0,0.0,2.38,3.0,3.25,2.44,1.5,,,,,,
2010-04-10,Leiria,Sp Braga,1.0,2.0,3.6,3.2,2.1,2.44,1.5,,,,,,
2010-04-10,Rio Ave,Porto,0.0,1.0,8.0,4.5,1.4,1.85,1.88,,,,,,
2010-04-11,Guimaraes,Olhanense,1.0,1.0,1.8,3.4,4.75,2.19,1.6,,,,,,
2010-04-11,Leixoes,Pacos Ferreira,2.0,0.0,2.5,3.1,2.9,2.22,1.59,,,,,,
2010-04-11,Maritimo,Belenenses,3.0,3.0,1.67,3.5,5.5,1.94,1.8,,,,,,
2010-04-12,Setubal,Academica,1.0,1.0,2.4,3.2,3.0,2.19,1.6,,,,,,
2010-04-13,Benfica,Sp Lisbon,2.0,0.0,1.62,3.75,5.75,1.84,1.89,,,,,,
2010-04-16,Olhanense,Maritimo,1.0,2.0,2.2,3.2,3.4,2.21,1.59,,,,,,
2010-04-17,Pacos Ferreira,Naval,1.0,3.0,1.91,3.25,3.75,2.26,1.56,,,,,,
2010-04-17,Sp Braga,Leixoes,3.0,1.0,1.25,5.25,11.0,1.77,1.95,,,,,,
2010-04-18,Academica,Benfica,2.0,3.0,9.0,4.5,1.3,1.78,1.96,,,,,,
2010-04-18,Belenenses,Rio Ave,0.0,0.0,2.5,3.1,2.7,2.31,1.55,,,,,,
2010-04-18,Nacional,Leiria,2.0,0.0,2.1,3.2,3.3,2.26,1.56,,,,,,
2010-04-18,Porto,Guimaraes,3.0,0.0,1.33,4.5,8.5,1.73,2.02,,,,,,
2010-04-19,Sp Lisbon,Setubal,2.0,1.0,1.25,5.0,10.0,1.78,1.95,,,,,,
2010-04-23,Rio Ave,Maritimo,0.0,0.0,2.5,3.0,3.0,2.22,1.59,,,,,,
2010-04-24,Benfica,Olhanense,5.0,0.0,1.17,6.5,17.0,1.51,2.39,,,,,,
2010-04-24,Setubal,Porto,2.0,5.0,8.5,4.75,1.36,1.68,2.07,,,,,,
2010-04-25,Leiria,Sp Lisbon,1.0,1.0,4.0,3.4,1.91,2.2,1.6,,,,,,
2010-04-25,Leixoes,Academica,1.0,3.0,2.3,3.1,3.3,2.24,1.57,,,,,,
2010-04-25,Nacional,Pacos Ferreira,1.0,1.0,2.0,3.4,3.75,2.2,1.6,,,,,,
2010-04-25,Naval,Sp Braga,0.0,4.0,5.0,3.5,1.73,2.32,1.54,,,,,,
2010-04-26,Guimaraes,Belenenses,2.0,0.0,1.36,4.5,9.0,2.06,1.7,,,,,,
2010-05-02,Academica,Nacional,3.0,3.0,2.4,3.1,3.0,2.26,1.56,,,,,,
2010-05-02,Belenenses,Leiria,5.0,2.0,3.0,3.1,2.4,2.28,1.56,,,,,,
2010-05-02,Maritimo,Setubal,2.0,0.0,1.91,3.3,4.2,2.06,1.67,,,,,,
2010-05-02,Olhanense,Leixoes,1.0,0.0,1.95,3.2,4.1,2.2,1.6,,,,,,
2010-05-02,Porto,Benfica,3.0,1.0,2.45,3.1,2.9,1.99,1.76,,,,,,
2010-05-02,Rio Ave,Guimaraes,0.0,0.0,3.5,3.1,2.2,2.31,1.54,,,,,,
2010-05-02,Sp Braga,Pacos Ferreira,1.0,0.0,1.25,5.25,12.0,1.93,1.82,,,,,,
2010-05-02,Sp Lisbon,Naval,0.0,1.0,1.25,5.25,12.0,1.78,1.97,,,,,,
2010-05-08,Leiria,Porto,1.0,4.0,6.5,4.2,1.5,1.69,2.04,,,,,,
2010-05-08,Leixoes,Sp Lisbon,1.0,2.0,5.5,3.5,1.67,2.06,1.67,,,,,,
2010-05-08,Setubal,Belenenses,1.0,2.0,2.2,3.25,3.3,2.04,1.69,,,,,,
2010-05-09,Benfica,Rio Ave,2.0,1.0,1.13,8.0,19.0,1.48,2.47,,,,,,
2010-05-09,Guimaraes,Maritimo,1.0,2.0,2.05,3.25,3.75,2.11,1.65,,,,,,
2010-05-09,Nacional,Sp Braga,1.0,1.0,4.0,3.4,1.91,2.06,1.68,,,,,,
2010-05-09,Naval,Academica,0.0,1.0,2.5,3.0,3.0,2.13,1.63,,,,,,
2010-05-09,Pacos Ferreira,Olhanense,2.0,2.0,2.1,3.2,3.6,2.09,1.66,,,,,,
2010-08-13,Sp Braga,Portimonense,3.0,1.0,1.36,4.5,9.0,2.12,1.66,,,,,,
2010-08-14,Maritimo,Setubal,0.0,1.0,1.7,3.5,5.25,2.2,1.61,,,,,,
2010-08-14,Naval,Porto,0.0,1.0,9.0,4.5,1.36,2.1,1.67,,,,,,
2010-08-14,Pacos Ferreira,Sp Lisbon,1.0,0.0,4.75,3.4,1.8,2.22,1.59,,,,,,
2010-08-15,Beira Mar,Leiria,0.0,0.0,2.5,3.0,3.0,2.33,1.54,,,,,,
2010-08-15,Benfica,Academica,1.0,2.0,1.18,6.5,17.0,1.64,2.15,,,,,,
2010-08-15,Rio Ave,Nacional,0.0,1.0,2.63,3.0,2.88,2.35,1.53,,,,,,
2010-08-16,Olhanense,Guimaraes,0.0,0.0,3.0,3.0,2.5,2.41,1.51,,,,,,
2010-08-20,Academica,Olhanense,1.0,1.0,1.95,3.3,4.0,2.39,1.52,,,,,,
2010-08-21,Nacional,Benfica,2.0,1.0,6.0,3.5,1.62,2.0,1.76,,,,,,
2010-08-21,Setubal,Sp Braga,0.0,0.0,5.25,3.4,1.7,2.22,1.59,,,,,,
2010-08-22,Leiria,Pacos Ferreira,0.0,0.0,2.2,3.1,3.4,2.45,1.5,,,,,,
2010-08-22,Portimonense,Naval,0.0,1.0,2.4,3.2,2.9,2.49,1.48,,,,,,
2010-08-22,Porto,Beira Mar,3.0,0.0,1.18,6.5,13.0,1.72,2.04,,,,,,
2010-08-22,Sp Lisbon,Maritimo,1.0,0.0,1.55,3.7,6.5,2.2,1.6,,,,,,
2010-08-23,Guimaraes,Rio Ave,0.0,0.0,1.67,3.4,5.75,2.24,1.58,,,,,,
2010-08-28,Benfica,Setubal,3.0,0.0,1.22,5.5,15.0,1.6,2.2,,,,,,
2010-08-28,Nacional,Guimaraes,1.0,3.0,2.2,3.1,3.5,2.36,1.53,,,,,,
2010-08-29,Beira Mar,Academica,2.0,1.0,2.88,3.0,2.63,2.39,1.52,,,,,,
2010-08-29,Olhanense,Leiria,1.0,0.0,2.4,3.1,3.1,2.41,1.51,,,,,,
2010-08-29,Pacos Ferreira,Portimonense,2.0,2.0,1.83,3.4,4.5,2.27,1.55,,,,,,
2010-08-29,Rio Ave,Porto,0.0,2.0,8.5,4.33,1.4,2.0,1.75,,,,,,
2010-08-29,Sp Braga,Maritimo,1.0,0.0,1.57,3.8,6.0,2.01,1.74,,,,,,
2010-08-30,Naval,Sp Lisbon,1.0,3.0,5.0,3.4,1.75,2.29,1.55,,,,,,
2010-09-10,Guimaraes,Benfica,2.0,1.0,5.5,3.5,1.67,1.94,1.82,,,,,,
