MatchDate,HomeTeam,AwayTeam,FTHome,FTAway,OddHome,OddDraw,OddAway,Over25,Under25,HomeShots,AwayShots,HomeTarget,AwayTarget,HomeCorners,AwayCorners
2000-10-21,Troyes,Bastia,0.0,0.0,2.25,2.8,3.0,,,,,,,,
2000-10-22,Marseille,Lille,0.0,1.0,1.65,3.2,4.5,,,,,,,,
2000-10-28,Strasbourg,Marseille,1.0,1.0,2.4,3.1,2.65,,,,,,,,
2000-10-29,Bastia,St Etienne,0.0,0.0,1.6,3.25,5.25,,,,,,,,
2000-10-29,Lille,Toulouse,1.0,0.0,1.57,3.2,5.6,,,,,,,,
2000-10-29,Lyon,Auxerre,2.0,2.0,1.8,3.15,4.0,,,,,,,,
2000-10-29,Metz,Lens,2.0,1.0,2.1,3.0,3.2,,,,,,,,
2000-10-29,Paris SG,Bordeaux,1.0,2.0,1.6,3.25,5.1,,,,,,,,
2000-10-29,Rennes,Guingamp,1.0,2.0,2.05,3.0,3.35,,,,,,,,
2000-10-29,Sedan,Nantes,2.0,0.0,2.0,3.1,3.35,,,,,,,,
2000-10-29,Troyes,Monaco,1.0,0.0,2.7,2.95,2.45,,,,,,,,
2000-11-03,Monaco,Lyon,0.0,2.0,1.75,3.25,4.2,,,,,,,,
2000-11-04,Auxerre,Paris SG,1.0,0.0,2.8,3.25,2.2,,,,,,,,
2000-11-04,Bordeaux,Lille,1.0,0.0,1.8,3.35,3.8,,,,,,,,
2000-11-04,Guingamp,Sedan,0.0,3.0,2.05,3.05,3.3,,,,,,,,
2000-11-04,Lens,Bastia,4.0,0.0,2.1,3.05,3.25,,,,,,,,
2000-11-04,Marseille,Rennes,0.0,1.0,,,,,,,,,,,
2000-11-04,Nantes,Metz,2.0,0.0,1.8,3.2,4.0,,,,,,,,
2000-11-04,St Etienne,Troyes,4.0,1.0,2.1,3.05,3.15,,,,,,,,
2000-11-04,Toulouse,Strasbourg,0.0,0.0,2.25,2.95,3.0,,,,,,,,
2000-11-10,St Etienne,Monaco,1.0,0.0,2.5,2.8,2.7,,,,,,,,
2000-11-11,Lille,Auxerre,1.0,1.0,1.95,2.8,3.8,,,,,,,,
2000-11-11,Metz,Guingamp,1.0,1.0,2.0,3.1,3.35,,,,,,,,
2000-11-11,Paris SG,Lyon,1.0,1.0,1.67,3.1,4.8,,,,,,,,
2000-11-11,Rennes,Toulouse,1.0,1.0,1.6,3.4,4.8,,,,,,,,
2000-11-11,Sedan,Marseille,2.0,0.0,1.8,3.2,3.8,,,,,,,,
2000-11-11,Troyes,Lens,1.0,0.0,2.05,2.8,3.6,,,,,,,,
2000-11-12,Strasbourg,Bordeaux,0.0,2.0,2.8,3.0,2.3,,,,,,,,
2000-11-17,Marseille,Metz,4.0,1.0,1.85,3.1,4.0,,,,,,,,
2000-11-18,Guingamp,Bastia,1.0,0.0,2.0,2.95,3.6,,,,,,,,
2000-11-18,Lens,St Etienne,0.0,0.0,1.85,3.1,4.0,,,,,,,,
2000-11-18,Lyon,Lille,0.0,1.0,1.75,3.1,4.2,,,,,,,,
2000-11-18,Monaco,Paris SG,2.0,0.0,2.2,3.1,2.8,,,,,,,,
2000-11-18,Nantes,Troyes,4.0,0.0,1.85,3.0,3.85,,,,,,,,
2000-11-18,Toulouse,Sedan,2.0,0.0,2.8,3.0,2.3,,,,,,,,
2000-11-19,Auxerre,Strasbourg,1.0,2.0,1.65,3.25,4.8,,,,,,,,
2000-11-19,Bordeaux,Rennes,3.0,0.0,1.55,3.4,5.8,,,,,,,,
2000-11-25,Bastia,Marseille,3.0,0.0,1.9,3.1,3.5,,,,,,,,
2000-11-25,Lens,Monaco,4.0,3.0,2.25,3.05,2.95,,,,,,,,
2000-11-25,Metz,Toulouse,1.0,1.0,1.66,3.3,4.6,,,,,,,,
2000-11-25,Rennes,Auxerre,0.0,1.0,2.05,3.15,3.25,,,,,,,,
2000-11-25,Strasbourg,Lyon,0.0,3.0,2.7,2.9,2.45,,,,,,,,
2000-11-25,Troyes,Guingamp,0.0,1.0,2.05,3.0,3.4,,,,,,,,
2000-11-26,Sedan,Bordeaux,0.0,0.0,2.35,3.05,2.75,,,,,,,,
2000-11-26,St Etienne,Nantes,0.0,2.0,2.1,3.1,3.2,,,,,,,,
2000-11-28,Guingamp,Lens,0.0,1.0,1.9,3.2,3.55,,,,,,,,
2000-11-28,Paris SG,Rennes,0.0,1.0,1.4,3.55,6.6,,,,,,,,
2000-11-29,Auxerre,Metz,1.0,0.0,1.9,3.05,3.8,,,,,,,,
2000-11-29,Bordeaux,Bastia,0.0,0.0,1.55,3.4,5.7,,,,,,,,
2000-11-29,Lille,Strasbourg,1.0,1.0,1.6,3.4,5.0,,,,,,,,
2000-11-29,Lyon,Sedan,2.0,2.0,1.95,3.0,3.7,,,,,,,,
2000-11-29,Marseille,St Etienne,2.0,1.0,1.85,3.2,3.7,,,,,,,,
2000-11-29,Nantes,Monaco,3.0,1.0,2.2,3.1,2.9,,,,,,,,
2000-11-29,Toulouse,Troyes,2.0,1.0,2.2,3.1,2.95,,,,,,,,
2000-12-02,Bastia,Auxerre,3.0,1.0,2.0,3.05,3.45,,,,,,,,
2000-12-02,Metz,Lyon,0.0,0.0,2.4,3.05,2.7,,,,,,,,
2000-12-02,Monaco,Strasbourg,1.0,0.0,1.45,3.55,6.55,,,,,,,,
2000-12-02,Nantes,Guingamp,2.0,1.0,1.85,3.15,3.8,,,,,,,,
2000-12-02,Rennes,Lille,2.0,0.0,2.25,3.0,2.9,,,,,,,,
2000-12-02,Sedan,Paris SG,5.0,1.0,2.3,3.0,2.85,,,,,,,,
2000-12-02,St Etienne,Toulouse,1.0,0.0,1.61,3.3,5.0,,,,,,,,
2000-12-02,Troyes,Bordeaux,1.0,0.0,2.8,3.0,2.35,,,,,,,,
2000-12-03,Lens,Marseille,1.0,0.0,1.8,3.1,4.1,,,,,,,,
2000-12-09,Auxerre,Troyes,2.0,2.0,1.85,3.1,3.95,,,,,,,,
2000-12-09,Guingamp,Monaco,2.0,2.0,2.4,3.05,2.7,,,,,,,,
2000-12-09,Lille,Sedan,2.0,0.0,2.1,3.0,3.3,,,,,,,,
2000-12-09,Lyon,Bastia,1.0,0.0,1.85,3.2,3.75,,,,,,,,
2000-12-09,Paris SG,Metz,1.0,0.0,1.55,3.4,5.4,,,,,,,,
2000-12-09,Strasbourg,Rennes,1.0,1.0,2.3,3.15,2.75,,,,,,,,
2000-12-09,Toulouse,Lens,1.0,0.0,2.5,3.0,2.6,,,,,,,,
2000-12-10,Bordeaux,St Etienne,2.0,1.0,1.57,3.3,5.7,,,,,,,,
2000-12-10,Marseille,Nantes,2.0,0.0,2.35,3.1,2.7,,,,,,,,
2000-12-13,Bastia,Nantes,3.0,1.0,2.2,2.9,3.1,,,,,,,,
2000-12-13,Lille,Paris SG,2.0,0.0,2.3,3.0,2.85,,,,,,,,
2000-12-13,Lyon,Toulouse,4.0,1.0,1.5,3.4,6.25,,,,,,,,
2000-12-16,Guingamp,Marseille,1.0,0.0,2.05,2.8,3.6,,,,,,,,
2000-12-16,Lens,Bordeaux,2.0,2.0,2.3,3.15,2.7,,,,,,,,
2000-12-16,Metz,Lille,1.0,1.0,2.35,3.1,2.65,,,,,,,,
2000-12-16,Monaco,Rennes,1.0,2.0,1.65,3.2,4.9,,,,,,,,
2000-12-16,Sedan,Strasbourg,1.0,0.0,1.45,3.6,6.5,,,,,,,,
2000-12-16,St Etienne,Auxerre,2.0,0.0,1.9,3.0,3.6,,,,,,,,
2000-12-16,Troyes,Lyon,1.0,0.0,2.4,3.0,2.7,,,,,,,,
2000-12-17,Bastia,Paris SG,1.0,1.0,2.3,3.1,2.8,,,,,,,,
2000-12-17,Nantes,Toulouse,3.0,2.0,1.45,3.6,6.5,,,,,,,,
2000-12-20,Marseille,Monaco,2.0,1.0,2.15,3.1,2.8,,,,,,,,
2000-12-21,Auxerre,Lens,3.0,2.0,2.0,3.0,3.2,,,,,,,,
2000-12-21,Bordeaux,Nantes,0.0,2.0,1.75,2.9,5.0,,,,,,,,
2000-12-21,Lille,Bastia,1.0,0.0,1.85,3.2,3.5,,,,,,,,
2000-12-21,Lyon,St Etienne,2.0,1.0,1.6,3.3,5.5,,,,,,,,
2000-12-21,Paris SG,Troyes,0.0,0.0,1.47,3.5,7.0,,,,,,,,
2000-12-21,Rennes,Sedan,2.0,0.0,2.1,3.2,2.8,,,,,,,,
2000-12-21,Toulouse,Guingamp,1.0,1.0,2.2,3.3,2.6,,,,,,,,
2001-01-12,Lens,Lyon,0.0,0.0,2.1,3.0,3.2,,,,,,,,
2001-01-13,Bastia,Strasbourg,3.0,1.0,1.47,3.6,6.0,,,,,,,,
2001-01-13,Guingamp,Bordeaux,1.0,1.0,2.45,3.05,2.6,,,,,,,,
2001-01-13,Marseille,Toulouse,1.0,1.0,1.5,3.2,6.0,,,,,,,,
2001-01-13,Metz,Rennes,2.0,2.0,2.35,3.0,2.75,,,,,,,,
2001-01-13,Monaco,Sedan,1.0,0.0,1.85,3.2,3.7,,,,,,,,
2001-01-13,Nantes,Auxerre,1.0,1.0,1.6,3.3,4.8,,,,,,,,
2001-01-13,St Etienne,Paris SG,1.0,0.0,2.15,3.0,3.1,,,,,,,,
2001-01-13,Troyes,Lille,2.0,1.0,2.1,3.0,3.2,,,,,,,,
2001-01-26,Bordeaux,Marseille,3.0,0.0,1.62,3.4,4.85,,,,,,,,
2001-01-27,Auxerre,Guingamp,1.0,1.0,1.92,3.05,3.65,,,,,,,,
2001-01-27,Lille,St Etienne,4.0,1.0,1.62,3.25,5.1,,,,,,,,
2001-01-27,Lyon,Nantes,3.0,1.0,1.97,3.1,3.45,,,,,,,,
2001-01-27,Paris SG,Lens,1.0,0.0,1.6,3.3,5.2,,,,,,,,
2001-01-27,Rennes,Bastia,1.0,2.0,1.85,3.1,3.85,,,,,,,,
2001-01-27,Sedan,Metz,0.0,0.0,1.57,3.35,5.4,,,,,,,,
2001-01-27,Strasbourg,Troyes,3.0,3.0,2.35,2.95,2.8,,,,,,,,
2001-01-27,Toulouse,Monaco,2.0,1.0,2.67,2.9,2.45,,,,,,,,
2001-02-03,Bastia,Sedan,0.0,1.0,1.67,3.2,4.6,,,,,,,,
2001-02-03,Guingamp,Lyon,2.0,3.0,2.4,2.9,2.8,,,,,,,,
2001-02-03,Marseille,Auxerre,0.0,1.0,1.8,3.2,3.8,,,,,,,,
