MatchDate,HomeTeam,AwayTeam,FTHome,FTAway,OddHome,OddDraw,OddAway,Over25,Under25,HomeShots,AwayShots,HomeTarget,AwayTarget,HomeCorners,AwayCorners
2001-04-07,Graafschap,Roosendaal,2.0,2.0,1.7,3.35,4.4,,,,,,,,
2001-04-07,Heerenveen,Nijmegen,5.0,0.0,1.9,3.2,3.6,,,,,,,,
2001-04-07,Twente,Waalwijk,1.0,1.0,2.37,3.1,2.7,,,,,,,,
2001-04-07,Vitesse,Willem II,1.0,2.0,1.65,3.35,4.65,,,,,,,,
2001-04-08,Ajax,PSV Eindhoven,0.0,1.0,2.5,3.15,2.45,,,,,,,,
2001-04-08,Groningen,Roda JC,1.0,3.0,2.55,3.25,2.4,,,,,,,,
2001-04-08,NAC Breda,Feyenoord,1.0,0.0,3.4,3.1,2.0,,,,,,,,
2001-04-08,Sparta,For Sittard,0.0,2.0,1.83,3.25,3.65,,,,,,,,
2001-04-13,For Sittard,Nijmegen,2.0,0.0,2.35,3.05,2.7,,,,,,,,
2001-04-14,AZ Alkmaar,Groningen,2.0,0.0,2.0,3.1,3.33,,,,,,,,
2001-04-14,Roosendaal,Sparta,1.0,3.0,2.35,3.15,2.65,,,,,,,,
2001-04-14,Waalwijk,Heerenveen,1.0,1.0,1.82,3.3,3.7,,,,,,,,
2001-04-15,Feyenoord,Graafschap,1.0,2.0,1.2,5.25,10.0,,,,,,,,
2001-04-15,Vitesse,PSV Eindhoven,0.0,0.0,3.25,3.2,2.0,,,,,,,,
2001-04-16,Roda JC,Ajax,1.0,1.0,2.45,3.1,2.53,,,,,,,,
2001-04-16,Twente,Utrecht,0.0,0.0,1.97,3.1,3.45,,,,,,,,
2001-04-16,Willem II,NAC Breda,1.0,3.0,1.7,3.4,4.15,,,,,,,,
2001-04-20,PSV Eindhoven,Waalwijk,3.0,1.0,1.36,4.0,7.25,,,,,,,,
2001-04-20,Utrecht,Willem II,1.0,0.0,2.0,3.15,3.3,,,,,,,,
2001-04-21,Graafschap,Twente,4.0,0.0,2.3,3.05,2.8,,,,,,,,
2001-04-21,Feyenoord,Nijmegen,3.0,0.0,1.32,4.25,7.5,,,,,,,,
2001-04-21,Groningen,Roosendaal,2.0,0.0,1.5,3.6,5.6,,,,,,,,
2001-04-21,Heerenveen,For Sittard,6.0,1.0,1.55,3.5,5.2,,,,,,,,
2001-04-21,NAC Breda,AZ Alkmaar,0.0,0.0,1.75,3.3,4.05,,,,,,,,
2001-04-21,Roda JC,Sparta,1.0,0.0,1.37,4.0,7.0,,,,,,,,
2001-04-27,Ajax,NAC Breda,1.0,0.0,1.31,4.3,7.65,,,,,,,,
2001-04-28,For Sittard,Groningen,1.0,1.0,1.95,3.2,3.35,,,,,,,,
2001-04-28,Sparta,Heerenveen,1.0,3.0,2.5,3.2,2.4,,,,,,,,
2001-04-28,Twente,AZ Alkmaar,1.0,0.0,1.82,3.3,3.7,,,,,,,,
2001-04-28,Vitesse,Graafschap,2.0,1.0,1.42,3.75,6.5,,,,,,,,
2001-04-28,Willem II,PSV Eindhoven,1.0,1.0,3.55,3.25,1.85,,,,,,,,
2001-04-29,Nijmegen,Waalwijk,5.0,1.0,2.42,3.0,2.65,,,,,,,,
2001-04-29,Roosendaal,Utrecht,1.0,2.0,3.7,3.3,1.8,,,,,,,,
2001-04-29,Roda JC,Feyenoord,1.0,0.0,2.45,3.2,2.55,,,,,,,,
2001-05-02,Heerenveen,Utrecht,1.0,2.0,1.82,3.3,3.7,,,,,,,,
2001-05-03,Waalwijk,Ajax,2.0,2.0,2.65,3.25,2.3,,,,,,,,
2001-05-05,AZ Alkmaar,Willem II,2.0,3.0,2.11,3.2,2.9,,,,,,,,
2001-05-05,Twente,Roosendaal,4.0,1.0,1.35,4.1,7.25,,,,,,,,
2001-05-05,Vitesse,Roda JC,1.0,1.0,2.1,3.1,3.1,,,,,,,,
2001-05-06,Graafschap,Nijmegen,2.0,1.0,1.85,3.25,3.6,,,,,,,,
2001-05-06,Feyenoord,For Sittard,2.0,3.0,1.25,4.6,9.0,,,,,,,,
2001-05-06,Groningen,Sparta,1.0,1.0,1.75,3.25,4.1,,,,,,,,
2001-05-06,NAC Breda,Utrecht,0.0,0.0,2.3,3.15,2.65,,,,,,,,
2001-05-06,PSV Eindhoven,Heerenveen,3.0,0.0,1.38,4.0,6.75,,,,,,,,
2001-05-11,For Sittard,Twente,0.0,2.0,1.8,3.45,3.65,,,,,,,,
2001-05-11,Roosendaal,PSV Eindhoven,1.0,2.0,6.5,3.9,1.4,,,,,,,,
2001-05-12,Graafschap,Waalwijk,0.0,1.0,2.37,3.2,2.6,,,,,,,,
2001-05-12,Heerenveen,Vitesse,0.0,0.0,2.35,3.2,2.65,,,,,,,,
2001-05-12,Willem II,Groningen,3.0,0.0,1.7,3.5,3.9,,,,,,,,
2001-05-13,Ajax,Feyenoord,3.0,4.0,1.87,3.15,3.6,,,,,,,,
2001-05-13,Nijmegen,NAC Breda,0.0,2.0,2.1,3.1,3.05,,,,,,,,
2001-05-13,Sparta,AZ Alkmaar,0.0,3.0,2.2,3.2,2.8,,,,,,,,
